pid,screen_width,screen_height,condition,writing_assignment,awe,fear,amazement,happiness,fascination,content_video,content_study,video_played,video_problems,sound_on,attentive,conscientious,screen_control,screen_control_other,num_strengths,num_weaks,has_agreed,has_writing_assignment,num_strengths_z,num_weaknesses_z,has_outlier,has_zero_weaks,has_sound,has_video,has_attentiveness,awe_scale,num_strengths_log,num_weaks_log,balance,balance_log,num_strengths1_log,num_weaks1_log,balance1,balance1_log
d56736ad,390,659,exp_old,"begeisterungsfähig
aufmerksam
interessiert an vielen Dingen
Logisches denken
fröhlich
freundlich
leicht abgelenkt 
unorganisiert 
",6,1,7,4,7,"zoom von einem ort in frankreich ausgehend
Zoom heraus ab allen planeten vorbei hin zu den größten Sternen/Objekten des bekannten Universums
Größenvergleich kosmischer objekte",Dem probanten seine Existenzielle winzigkeit vor augen zu führen und die Auswirkung auf das Selbstwertgefühl zu zesten,1,"",1,1,1,1,"",,,TRUE,TRUE,,,,,TRUE,TRUE,TRUE,6.66666666666667,,,,,,,,
a9a01e1a,414,774,control,"Stärken:
- ich kann gut mit Menschen umgehen, habe ein Verständnis was sie wollen und kann sie entsprechend sich wohlfühlen lassen
- ich habe eine recht gute Auffassungsgabe, kann Probleme strukturiert und analytisch angehen
Schwächen
- ich kann ungeduldig werden, gerade mit Menschen die mir zu lange für etwas brauchen",2,1,3,4,4,- Anleitung zur Verstärkung einer Mauer,"Ob die Konfrontation mit einem Video in dem es um praktische Arbeit geht, einen Stärken praktischer Art aufzählen lässt",1,"",1,1,1,1,"",,,TRUE,TRUE,,,,,TRUE,TRUE,TRUE,3,,,,,,,,
17724d33,390,699,exp_old,"Ehrgeizig
Begeisterungsfähig
Flexibel 
Schnelle Auffassungsgabe
Teamfähig
Ungeduldig 
Zwanghaft
",2,5,5,1,3,- Größenverhältnis verschiedener Sterne und Planeten im Verhältnis zur Erde,- Einfluss von „ehrfurchteinflössenden“ / „großem Ganzen“ content auf die selbstreflexion in Bezug auf positiv / negativ,1,"",1,1,1,1,"",,,TRUE,TRUE,,,,,TRUE,TRUE,TRUE,3.33333333333333,,,,,,,,
f8fa2690,402,714,control,"Meine Stärken sind Empathie, eine schnelle Auffassungsgabe, Offenheit, Fürsorglichkeit und Hilfsbereitschaft. Ich bin in Kontakt mit meinen Emotionen und kann mich selbst gut reflektieren. Ich bin zuverlässig und Pflicht- und verantwortungsbewusst.

Meine Schwächen sind Zeitmanagement und Ordnung halten - das klappt meist nicht gut. Ich bin nicht sehr diszipliniert und neige zu Schwarz-Weiß-Denken, Perfektionismus und Selbstabwertung. 
",1,2,3,3,4,Verstärkung und Stabilisierung von Mauern durch den Einbau von Rohren,Der Effekt von verschiedenen Arten von Videos auf die Präsentation des Selbst,1,"",1,1,1,1,"",,,TRUE,TRUE,,,,,TRUE,TRUE,TRUE,2.66666666666667,,,,,,,,
dba9f747,384,732,exp_old,"Meine Stärken sind Durchhaltungsvermögen, Geduld, Entspanntheit, Fähigkeiten der Erinnerungsmlglichkeit, Hilfsbereitschaft.
Meine Schwächen sind Kommunikation, Konzentration auf das Wesentliche, Fähigkeit sich in Leute reinzuversetzen, seinen Wert kennen, überzeugend von seinem Ich sein",6,4,7,3,7,"-Ausschnitt aus Frankreich mit gewaltigem Grundstück mit großem Garten
-wird immer weiter rausgezoomt
-es ist ein Fluss zu sehen
-Spanien und Frankreich ist erkennbar
-der Prozess des weiter raus zoomens führt dazu, dass man jetzt schon nen anderen Planet kurz sieht und es immer schwarzer im Bild wird
-Ein Satellit ist zu erkennen
-Dann wird ein großer Vergleich von verschiedenen Planeten und Sternen gezeigt
-dabei wird die Größenordnung mancher Sterne auf beeindruckende weiße klar
-Es kommen z.B Mars, Merkur, Venus, Saturn (ohne äußere Bahn), Neptun, Erde, Sonne, red giant star, blue giant star, red hypergiant,...
-Die Namen stehen vor den Planeten/Sternen jeweils auf Karten","Einschätzen, welche Gefühle der Film bei einem auslöst.
 Ob z.B Angstgefühle ausgelöst werden 
",1,"",2,1,1,1,"",,,TRUE,TRUE,,,,,FALSE,TRUE,TRUE,6.66666666666667,,,,,,,,
b0ea599c,320,513,control,"Leistungsbereitschaft, offen, freundlich , hilfsbereit, gut organisiert

Zu freundlich konfliktscheu im privaten Bereich mit Partner, manchmal zu bestimmend",1,1,1,1,1,Konstruktion und Aufbau einer gartenmauer(ganz scheußlich),Erschließt sich mir nicht,1,"",1,1,1,1,"",,,TRUE,TRUE,,,,,TRUE,TRUE,TRUE,1,,,,,,,,
40013dc6,390,699,control,"Kritisch
Detailliertes Arbeiten 
Rational
Treu
Ehrlich
Sicherheitsbewusst

Schwächen 
Ungeduldig 
Aufbrausend
Desinteressiert an Dingen die mir nicht wichtig scheinen
",1,1,2,2,2,Es beschreibt oberflächlich wie man aus einem bestimmten Betonsteine-Sortiment Mauern baut,"Ob meine Stärken und Schwächen sich durch die Assoziation mit Mauern (Stabil, standhaft, verlässlich, langweilig) denken/veröndern",1,"",1,1,1,1,"",,,TRUE,TRUE,,,,,TRUE,TRUE,TRUE,1.66666666666667,,,,,,,,
013e18f6,375,664,exp_old,"Eine meiner Stärken ist meine Resilienz. Ich bin belastbar und zuversichtlich und schaue auch in schwierigen Situationen mach vorne. 
Eine meiner Schwächen ist es, zu viel auf einmal machen zu wollen und dadurch nicht organisiert oder planvoll genug vorzugehen. ",7,1,5,3,6,"von der Erde und den Planeten unseres Sonnensystems. Von unserem Stern im Vergleich zu anderen bekannten Sternen, die viel größer sind als unsere Sonne. ","Darum, einen Zusammenhang festzustellen zwischen unserer quasi Nichtigkeit im Weltall und dem Blick, wie Menschen sich selbst einschätzen und wie wichtig sie sich nehmen. ",1,"",1,1,1,1,"",,,TRUE,TRUE,,,,,TRUE,TRUE,TRUE,6,,,,,,,,
b62ccb63,411,776,exp_new,"Kreativ,  lustig, kommunikativ, sportlich,  ehrgeizig,  zielorientiert 

Wenig Geduld,  unordentlich,  ",5,7,1,4,4,Die Schönheit des Weltall,Keine Ahnung,1,"",1,1,1,1,"",,,TRUE,TRUE,,,,,TRUE,TRUE,TRUE,3.33333333333333,,,,,,,,
d8ee651c,414,706,exp_old,"Emphatisch , Zeit für Mitmenschen , viele Freunde * innen 
nicht so stark wie ich gerne wäre , leicht verunsichert ",6,5,7,3,6,"Das Universum und wie klein unsere Welt ist. 
Mit nicht bekannte riesengroße Sterne .",???,1,"",1,1,1,1,"",,,TRUE,TRUE,,,,,TRUE,TRUE,TRUE,6.33333333333333,,,,,,,,
dccd8643,430,745,exp_new,"Stärken:
-aufmerksam, kann gut zuhören 
- zielstrebig 
- kann gut kochen und backen 

Schwächen:
-manchmal lustlos 
-begeisterungsschwierig
-manchmal zu schüchtern, nicht selbstbewusst genug ",2,2,4,4,2,"-Am Anfang des Videos war eine Stadt zusehen
- das Video ist immer weiter rausgezoomt 
- alles würde kleiner, bis man die Erde nicht mehr gesehen hat, dann unser Sonnensystem und so weiter ","Vielleicht, was es in den Menschen auslöst, dass keiner weiß, was jenseits unseres Sonnensystems passiert/ist und was das mit uns macht. Aber vielleicht auch die Realisation, dass wir alle nur kleine Punkte im Universum sind, die bei der unendlichen Größe unseres Universums unwichtig erscheinen ",1,"",1,1,1,1,"",,,TRUE,TRUE,,,,,TRUE,TRUE,TRUE,2.66666666666667,,,,,,,,
bf26ba1c,750,330,exp_new,"Meine Stärken sind, dass ich sehr gut im privaten Netzwerken kann. Ich ich bringe Leute zusammen und freue mich sehr, wenn ich helfen kann.. ich bin empathisch.  

Beruf, bin ich genau und und nehme die mir übertragenen Aufgaben sehr ernst.

Ich habe eine schnelle Auffassungsgabe
Meine Schwächen sind, dass ich nicht Entscheidung stark bin. Es fällt mir schwer, anderen geradeaus, die Meinung zu sagen.. ich bin ein people pleaser. Ich bin sehr, sehr kritisch mit mir selbst.. und stehe mir dabei oft selbst im Weg
",6,2,5,4,4,Das Video geht einem kleinen Ausschnitt auf der Erde bis hin zur Erde im Sonnensystem bis hin zur Erde in der Galaxie,"Das habe ich mich ehrlich gesagt auch gefragt.
Vielleicht, dass man angesichts der Tatsache, dass die Erde innerhalb der Galaxie nur so klein ist, sich selbst auch nicht so ernst nimmt",1,"",1,1,1,1,"",,,TRUE,TRUE,,,,,TRUE,TRUE,TRUE,5,,,,,,,,
e8710fdd,390,699,exp_old,"Geduldig , ausdauernd, belastbar, freundlich 

Konfliktscheu, harmoniesüchtig, nicht ergeizig",2,1,2,2,4,"Den Planeten, Satelliten ",Emotionen,1,"",1,1,1,1,"",,,TRUE,TRUE,,,,,TRUE,TRUE,TRUE,2.66666666666667,,,,,,,,
37478872,402,714,exp_old,"Stärken: Ich bin sehr analytisch und struktiert, empathisch und gemeinschaftsorientiert. Wenn mir etwas wichtig ist, setze ich mich voll dafür ein. 
Schwächen: Ich bin wenig selbstbewusst und manchmal sehr ungeduldig. ",6,3,5,3,5,Größe der Planeten unseres Sonnensystems und von bekannten Sternen im Vergleich.,"I am clueless. Vielleicht ob man durch die Erfahrung, sich unheimlich klein zu fühlen, mehr über seine Schwächen schreibt?",1,"",1,1,1,1,"",,,TRUE,TRUE,,,,,TRUE,TRUE,TRUE,5.33333333333333,,,,,,,,
68b466a1,402,714,exp_new,"Stärken:
Zuverlässig
Zielstrebig
Strukturiert 


Schwächen:
In großen Runden eher zurückhaltend ",4,1,5,4,5,"Universum
All
Planeten 
Sterne","Aufmerksamkeit
",2,"Beim ersten Mal nur schwarzer Bildschirm, beim zweiten Mal hat es funktioniert ",1,2,1,1,"",,,TRUE,TRUE,,,,,TRUE,FALSE,FALSE,4.66666666666667,,,,,,,,
2f42c8cb,411,774,exp_old,"Meine Staerke sind im Empathie, Offenheit, Sympathie, Weltinteresse fuer Grosse und kleine Themen, was groß ist oder klein, wie es dazwischen artikuliert ist",1,1,7,6,7,Um Relativieren,"Um wie unwichtig wir sind, aber wir fuer wichtig halten, was relativ wichtig ist",1,"",1,1,1,1,"",,,TRUE,TRUE,,,,,TRUE,TRUE,TRUE,5,,,,,,,,
b24b459d,942,873,exp_old,"Gut zuhören, gerecht, super Papa, jeder Mensch ist gleich, hilfsbereit, repariere alles, spendabel, Ehrenamtler, ein Macher

Ungeduldig, stur, ",6,1,6,6,6,"Größe der Galaxi und wie klein die Erde ist, es gibt so viel mehr, wir sind nur ein kleiner Teil davon","- Wir sind ein kleiner Teil von großen Ganzen und müssen diesen Teil unsere Erde schützen, im ein Teil davon zu bleiben.",1,"",1,1,1,1,"",,,TRUE,TRUE,,,,,TRUE,TRUE,TRUE,6,,,,,,,,
288b1b40,393,695,exp_old,"Kommunikationsfreudig, sozial, hilfsbereit, offenes Ohr, überall dabei und dadurch gute Resilienz

Teilweise sehr zerstreut, schlecht mit Namen , schnell abgelenkt und dadurch unhöflich. In Gesprächen

 

 ",5,1,4,2,5,"-Vergleichsmaße von einem Punkt auf der Erde zum größten bekannten Objekt im Universum 
-herauszoomeffekt über alle Planeten unseres Sonnensystems über die Sonne und alle darauf folgenden immer größeren Sonnen ","Selbsteinschätzung, Selbstüberschätzung 
",1,"",1,1,1,1,"",,,TRUE,TRUE,,,,,TRUE,TRUE,TRUE,4.66666666666667,,,,,,,,
58d7dc28,920,338,exp_new,"Hilfsbereit
Diszipliniert
Höflich
Konzentriert
Optimistisch
Stark

Naiv
Kann schwer nein sagen",6,2,7,6,6,Zoom von einem kleinen Fleck Erde auf das Universum,Zu hinterfragen wie wichtig man sich selbst im Vergleich zum großen ganzen nimmt,1,"",1,1,1,1,"",,,TRUE,TRUE,,,,,TRUE,TRUE,TRUE,6.33333333333333,,,,,,,,
bf6215a5,360,648,exp_new,"Ich bin ziemlich geduldig und kann an einer Aufgabe bleiben, bis sie fertig gestellt ist. Ich bin freundlich und emphathisch meinen Mitmenschen gegenüber. Liebe Musik und Fremdsprachen.
Mag mich nicht gerne an Regeln halten, die mir von außen aufgeräumt werden. Habe manchmal nicht eine eingeschränkte Energie. ",2,6,5,2,3,"Grüne Landschaften, graue Siedlungen, die Gefährdung der Erde, ihr Ausgesetztsein im All, Explosionen, Zerstörung?",Wie weit ist den Menschen die Gefährdung unserer Erde bewusst?,1,"",1,1,1,1,"",,,TRUE,TRUE,,,,,TRUE,TRUE,TRUE,3.33333333333333,,,,,,,,
97698ba4,1280,533,control,"Ich kann schnell und pragamtisch Lösungen für konkrete Probleme entwickeln, bin gut darin, das große Bild zu erfassen und dann in einzelne Teilbereicht zu zerlegen. Ich kann gut erklären und die Dinge auf den Punkt bringen.
In sozialen Situationen bin ich oft eher zögerlich bei Entscheidungen, kann aber auch mal schnell aus dem Bauch heraus handeln.",1,1,1,2,2,"Anleitung zum Stabilisieren einer selbst gebauten Mauer. Demo, wie einfach das geht, ermutigung und Zuversicht für potenzielle Kunden  - you can do it! Verstärkt dadurch, dass als Darsteller eine Frau gewählt wurde: """"""""""""""""Wenn selbst di das schafft...""""""""""""""""",Botschaften verstärken durch Verwendung rollentypischer Klischees??,1,"",1,1,1,3,"",,,TRUE,TRUE,,,,,TRUE,TRUE,TRUE,1.33333333333333,,,,,,,,
0ba4fc9d,390,661,exp_old,"Ich bin eine fröhliche Person, den Menschen sehr zugewandt. Ich habe keine Berührungsängste, Kuschel gerne., temperamentvoll , liebevoll,  sportlich 
Negativ: Eifersüchtig, launisch, impulsiv.",3,1,1,1,4,"Von dem Weltall, den Planeten und anderen Sonnensystemen. Der Film verdeutlicht wie klein und unwichtig die Erde im Verhältnis ist.",Keine Ahnung….. Wahrnehmung? Emotionen die ausgelöst werden durch die Kombination von visuellen Eindrücken und Musik.,1,"",1,1,1,1,"",,,TRUE,TRUE,,,,,TRUE,TRUE,TRUE,2.66666666666667,,,,,,,,
91908ab2,1272,596,exp_old,"spontan, kreativ, abenteuerlustig, leicht begeisterungsfähig, gute zuhörerin, lösungsorientiert(kreativer Bereich), handwerklich, offen, extrovertiert

zögere deadlines hinaus, schlecht im kommunizieren über apps, undiszipliniert, unpünktlich, sage zu allem ja ",6,5,6,3,7,"- es handelte um den Größenvergleich zwischen den uns bekannten Planeten und den Sterne
-> von ganz klein bis mega groß

-wie klein die Erde doch im Vergleich zu den restlich existierenden Sternen und Planeten im Universum ist 
 ","um uns zu zeigen wie unrelevant wir Menschen eigentlich für das ganze Universum sind...
und wie klein wir Menschen mit unsere Probleme sind.
Das unser Universum aus so viel mehr besteht als nur  die Menschheit und der Planet Erde.
Und das wir Menschen immer daran glauben alles zu wissen, aber die Welt und das Universum ist noch so viel größer, unergründeter und unerforschter als wir denken.",1,"",1,1,1,3,"",,,TRUE,TRUE,,,,,TRUE,TRUE,TRUE,6.33333333333333,,,,,,,,
